Fecha,Producto,Región,Ventas
2023-11-01,B,Norte,159
2024-03-14,B,Oeste,241
2023-01-27,B,Este,143
2024-10-02,C,Este,98
2023-08-09,D,Este,185
2023-12-15,B,Norte,309
2023-10-14,C,Este,213
2024-04-11,C,Sur,183
2023-08-02,C,Este,224
2024-03-26,A,Este,341
2024-04-15,C,Oeste,185
2024-07-07,C,Norte,240
2024-09-16,D,Norte,140
2023-03-05,B,Centro,393
2023-11-20,A,Este,338
2023-06-18,D,Este,194
2024-12-19,B,Oeste,396
2024-02-29,A,Norte,330
2024-06-30,C,Este,177
2023-08-09,D,Sur,260
2024-07-30,B,Centro,148
2024-04-18,C,Centro,207
2023-06-21,B,Oeste,147
2024-02-25,A,Oeste,313
2023-02-02,D,Este,141
2023-04-14,A,Este,195
2023-02-21,B,Sur,171
2024-08-13,B,Oeste,106
2024-11-23,B,Norte,328
2023-02-22,C,Centro,212
2023-03-01,C,Sur,138
2024-10-05,B,Este,183
2023-03-25,D,Este,229
2023-09-21,C,Este,161
2023-02-14,A,Sur,228
2023-03-12,B,Centro,198
2024-09-04,D,Este,135
2023-07-09,C,Este,182
2023-12-21,C,Norte,199
2023-08-22,A,Centro,168
2024-03-12,D,Centro,404
2024-04-19,D,Norte,258
2023-06-09,A,Norte,130
2023-02-08,C,Este,118
2024-09-27,B,Oeste,187
2024-08-08,B,Sur,136
2024-01-29,B,Este,289
2024-09-21,D,Sur,154
2023-01-07,D,Centro,143
2024-05-27,A,Norte,279
2024-12-30,B,Centro,524
2024-12-04,C,Oeste,185
2023-02-10,D,Sur,187
2024-12-14,A,Centro,311
2024-09-19,A,Este,220
2024-12-22,C,Este,168
2023-02-07,A,Oeste,167
2023-09-07,D,Oeste,168
2024-12-02,A,Este,470
2024-11-03,C,Sur,215
2024-05-22,A,Este,154
2024-07-11,B,Norte,155
2023-07-26,C,Norte,254
2023-12-06,D,Centro,425
2024-03-30,C,Oeste,223
2023-04-02,B,Centro,460
2023-12-06,A,Oeste,356
2023-09-28,D,Este,182
2024-04-18,A,Norte,294
2023-07-10,C,Centro,148
2023-11-16,D,Centro,312
2024-03-17,D,Norte,184
2023-04-11,A,Este,212
2024-09-23,D,Sur,73
2024-01-04,A,Este,306
2023-01-02,D,Norte,175
2024-02-21,B,Sur,108
2024-07-09,C,Sur,228
2023-05-22,B,Este,119
2024-11-17,D,Este,333
2024-06-12,A,Sur,218
2023-09-06,D,Sur,185
2023-11-20,A,Norte,264
2024-06-21,B,Sur,128
2024-12-08,A,Este,458
2023-03-18,A,Norte,252
2023-05-02,B,Sur,183
2023-09-13,D,Centro,183
2023-11-15,C,Sur,285
2023-11-21,A,Norte,217
2023-11-23,D,Centro,349
2023-05-31,D,Oeste,130
2023-05-27,D,Este,173
2024-12-13,A,Norte,478
2024-11-19,D,Centro,196
2024-09-12,A,Sur,205
2023-12-21,B,Centro,235
2023-05-09,C,Norte,105
2023-11-03,C,Sur,250
2023-09-23,C,Norte,186
2024-05-13,B,Centro,309
2023-08-11,C,Sur,198
2024-03-05,D,Sur,268
2023-09-18,C,Sur,133
2023-07-29,B,Sur,150
2023-12-23,A,Centro,581
2023-02-03,C,Oeste,246
2023-11-24,C,Centro,513
2023-05-15,C,Este,167
2024-05-12,B,Norte,234
2024-05-09,B,Este,238
2024-11-30,D,Este,328
2024-04-17,B,Oeste,174
2023-11-22,B,Norte,210
2023-12-09,A,Sur,197
2024-01-29,B,Norte,126
2024-12-18,C,Norte,344
2023-10-28,C,Centro,307
2024-08-08,D,Norte,101
2024-12-08,C,Oeste,151
2024-01-10,A,Centro,403
2024-11-02,B,Norte,391
2024-10-04,C,Este,205
2024-07-06,B,Este,178
2023-06-13,B,Sur,159
2024-01-19,D,Este,227
2024-07-31,D,Sur,172
2024-09-04,B,Sur,100
2024-03-13,A,Centro,175
2024-01-18,A,Este,207
2024-03-23,B,Oeste,252
2024-08-18,A,Sur,158
2024-04-01,A,Centro,356
2024-08-23,D,Sur,152
2023-12-20,A,Oeste,471
2024-08-31,C,Oeste,165
2023-08-06,D,Sur,164
2023-04-30,B,Sur,263
2024-02-01,D,Oeste,115
2023-05-22,B,Centro,130
2023-02-13,A,Este,211
2024-09-13,B,Norte,149
2023-03-31,C,Centro,334
2024-06-02,D,Oeste,225
2023-02-24,B,Norte,186
2023-12-21,A,Centro,283
2023-01-09,C,Centro,142
2023-11-20,D,Norte,298
2024-03-13,D,Oeste,165
2024-03-27,D,Oeste,181
2024-01-28,C,Sur,153
2024-10-01,D,Sur,217
2023-05-25,A,Norte,286
2023-02-09,D,Norte,218
2023-08-03,C,Este,275
2023-10-20,D,Este,112
2023-07-29,D,Oeste,293
2023-03-20,D,Norte,246
2023-08-20,C,Oeste,240
2024-04-13,D,Sur,292
2024-07-08,C,Centro,263
2024-12-04,A,Este,495
2024-11-25,B,Centro,362
2024-11-19,B,Norte,387
2023-05-03,A,Oeste,176
2024-09-17,C,Centro,165
2024-06-02,B,Norte,238
2023-12-29,C,Norte,220
2023-07-26,D,Oeste,100
2023-01-08,B,Sur,98
2023-12-23,D,Sur,148
2023-08-13,C,Este,225
2023-02-25,C,Sur,252
2023-11-30,A,Oeste,470
2023-11-04,A,Centro,639
2024-06-17,A,Sur,137
2023-12-18,D,Norte,360
2023-10-21,B,Sur,139
2024-09-17,B,Oeste,228
2024-08-09,B,Oeste,239
2024-06-11,A,Sur,180
2024-08-04,A,Sur,261
2024-10-06,A,Norte,119
2023-01-24,B,Este,246
2023-08-01,A,Centro,404
2024-05-04,B,Sur,194
2024-05-05,D,Sur,117
2024-01-19,C,Oeste,233
2024-11-16,C,Norte,414
2023-03-27,A,Centro,483
2023-08-13,D,Centro,374
2024-04-15,B,Norte,321
2023-10-09,C,Centro,284
2024-05-13,A,Sur,144
2024-03-15,D,Norte,309
2023-07-06,C,Sur,223
2023-01-03,C,Oeste,211
2024-09-17,A,Norte,120
2024-02-03,C,Sur,181
2024-03-12,C,Norte,168
2023-01-15,B,Norte,278
2023-11-09,C,Centro,448
2023-01-18,C,Este,274
2023-07-13,C,Este,153
2023-02-08,C,Este,241
2023-05-19,B,Sur,227
2024-10-26,C,Este,108
2023-07-30,A,Este,254
2023-10-28,A,Norte,195
2024-06-20,C,Centro,284
2024-08-18,B,Este,250
2024-05-02,A,Sur,248
2023-11-12,C,Norte,407
2023-08-18,B,Sur,204
2024-01-19,A,Centro,368
2024-08-03,D,Este,292
2024-07-04,D,Oeste,131
2024-08-25,A,Este,212
2024-07-10,D,Centro,266
2024-03-22,B,Sur,118
2024-07-08,B,Este,257
2024-12-01,C,Sur,173
2023-06-23,B,Norte,212
2023-12-28,C,Este,225
2023-09-19,A,Este,132
2023-11-10,D,Oeste,393
2023-05-23,A,Este,250
2024-04-02,D,Oeste,304
2024-05-11,B,Norte,163
2024-12-04,B,Norte,318
2023-09-03,D,Centro,298
2024-12-15,A,Norte,371
2023-06-03,C,Norte,133
2024-07-05,B,Oeste,244
2023-01-03,C,Centro,237
2023-02-11,B,Este,212
2024-10-29,A,Oeste,257
2024-07-06,D,Norte,195
2023-01-15,A,Sur,134
2023-03-05,D,Centro,369
2024-12-16,C,Oeste,178
2023-08-21,D,Norte,145
2023-08-07,B,Centro,321
2023-03-21,A,Norte,134
2023-11-08,A,Centro,512
2023-11-27,D,Centro,491
2023-10-07,A,Sur,112
2024-12-11,C,Este,423
2024-11-20,D,Oeste,414
2024-10-02,B,Este,134
2023-12-25,C,Este,346
2024-04-23,B,Este,225
2023-01-02,A,Norte,132
2024-04-07,D,Sur,140
2024-04-11,D,Norte,141
2023-05-05,D,Este,171
2024-05-16,A,Centro,401
2023-07-15,A,Centro,230
2023-08-05,D,Sur,267
2023-06-07,D,Este,178
2024-05-10,A,Centro,194
2023-05-01,B,Este,171
2024-07-02,B,Norte,269
2023-08-11,C,Este,139
2023-03-26,B,Centro,433
2023-06-10,B,Este,171
2024-06-25,C,Este,173
2023-05-23,A,Norte,178
2024-07-16,A,Este,113
2023-08-13,D,Este,190
2023-05-23,D,Oeste,195
2023-12-06,C,Oeste,406
2023-01-03,A,Este,138
2023-03-18,A,Centro,487
2023-10-06,B,Este,281
2024-10-22,B,Centro,136
2024-02-27,B,Norte,239
2023-06-14,B,Oeste,152
2023-03-29,B,Sur,267
2024-05-14,D,Centro,334
2023-03-30,D,Sur,170
2023-09-06,B,Oeste,85
2023-03-19,B,Centro,176
2024-03-18,D,Sur,253
2023-04-17,B,Centro,271
2023-01-16,B,Este,283
2024-08-14,D,Este,196
2023-08-17,D,Norte,162
2023-03-16,D,Norte,286
2024-09-01,B,Sur,129
2024-10-20,C,Oeste,148
2024-11-30,C,Sur,380
2023-01-11,B,Este,154
2024-11-05,A,Norte,166
2023-08-15,B,Oeste,194
2024-03-17,C,Norte,137
2024-09-12,D,Centro,162
2023-01-19,B,Sur,259
2023-07-12,A,Este,146
2024-12-24,C,Sur,324
2023-08-31,B,Sur,135
2024-05-17,B,Centro,386
2023-08-21,A,Oeste,177
2024-03-10,A,Sur,165
2024-02-15,A,Oeste,187
2023-06-17,A,Este,143
2023-02-28,B,Norte,162
2023-03-27,C,Centro,157
2023-02-28,D,Norte,292
2024-02-01,D,Oeste,191
2024-11-20,C,Este,188
2023-11-11,D,Oeste,318
2023-05-22,D,Este,234
2023-04-29,D,Oeste,320
2023-05-15,B,Centro,135
2024-09-19,B,Sur,91
2023-08-13,A,Este,315
2023-10-27,B,Sur,98
2024-07-27,A,Norte,204
2023-03-31,C,Sur,203
2023-01-17,A,Este,188
2024-11-22,C,Sur,356
2024-05-24,C,Este,206
2024-03-27,C,Oeste,194
2024-06-18,A,Oeste,151
2023-12-23,C,Norte,159
2024-05-31,B,Norte,286
2023-01-25,B,Este,189
2023-12-29,A,Centro,358
2024-11-25,B,Sur,232
2023-07-10,C,Oeste,147
2024-11-01,C,Oeste,183
2023-04-29,D,Norte,273
2023-11-17,D,Oeste,258
2024-04-24,C,Norte,247
2023-03-14,B,Norte,331
2023-02-18,D,Este,274
2023-12-22,A,Este,363
2024-06-06,B,Oeste,95
2023-11-04,B,Este,351
2024-05-24,B,Oeste,136
2024-02-18,B,Oeste,238
2024-10-05,D,Sur,178
2024-06-18,B,Oeste,82
2024-12-29,C,Norte,319
2023-03-14,C,Oeste,140
2024-04-13,B,Norte,327
2023-12-29,D,Sur,359
2023-04-30,A,Centro,423
2023-01-18,B,Oeste,173
2023-03-13,D,Centro,282
2023-02-05,C,Oeste,279
2024-04-20,C,Oeste,158
2024-10-02,C,Oeste,135
2023-01-21,C,Oeste,243
2024-07-19,B,Sur,105
2023-07-02,C,Este,268
2023-08-20,B,Oeste,185
2024-08-30,D,Sur,162
2024-09-20,D,Centro,236
2024-04-04,B,Norte,230
2024-07-07,C,Norte,189
2023-08-31,D,Este,290
2024-11-12,A,Este,475
2024-11-25,C,Oeste,208
2023-12-20,A,Norte,295
2024-07-02,A,Centro,251
2024-03-05,C,Oeste,251
2024-07-19,D,Centro,273
2024-10-08,C,Oeste,129
2024-07-24,B,Norte,263
2024-02-11,C,Oeste,269
2024-01-20,B,Norte,238
2024-11-13,A,Centro,566
2024-10-12,D,Centro,254
2023-05-26,D,Centro,260
2023-11-03,D,Este,163
2023-09-18,D,Norte,106
2023-05-07,A,Centro,278
2024-02-10,D,Norte,118
2024-08-22,C,Norte,133
2023-08-03,C,Sur,115
2024-07-23,A,Oeste,146
2024-09-04,D,Este,80
2024-12-14,A,Centro,557
2024-02-22,C,Centro,296
2024-10-18,C,Este,148
2023-10-13,A,Centro,204
2024-05-24,C,Sur,141
2024-07-18,D,Este,121
2023-01-31,B,Centro,335
2023-04-10,B,Sur,190
2024-08-25,B,Norte,273
2024-12-03,D,Sur,201
2024-04-04,B,Sur,247
2023-02-26,A,Centro,298
2023-09-29,C,Este,133
2023-10-15,A,Este,255
2024-04-07,B,Oeste,165
2023-04-14,D,Este,254
2024-02-18,B,Oeste,105
2024-11-05,B,Centro,214
2024-03-12,C,Centro,251
2024-03-22,D,Este,313
2024-11-29,D,Oeste,445
2024-11-16,A,Centro,525
2023-07-31,D,Oeste,101
2024-03-07,C,Este,322
2024-04-23,D,Este,241
2023-12-26,B,Sur,221
2024-03-04,D,Centro,193
2024-09-09,D,Centro,172
2023-03-25,C,Oeste,282
2023-12-15,C,Norte,266
2024-05-26,A,Sur,183
2024-08-16,B,Centro,223
2024-01-06,A,Centro,198
2024-12-09,A,Oeste,468
2023-05-11,A,Centro,280
2024-11-01,C,Centro,409
2023-02-04,C,Norte,142
2024-08-02,A,Oeste,255
2024-01-08,A,Oeste,209
2023-05-24,D,Sur,141
2024-11-18,B,Este,340
2024-03-09,D,Este,278
2024-08-07,C,Oeste,218
2024-12-07,B,Oeste,402
2023-11-21,C,Oeste,421
2023-08-01,B,Centro,131
2023-06-17,B,Centro,178
2024-12-21,C,Oeste,185
2023-11-22,B,Centro,434
2023-04-25,C,Centro,377
2024-10-17,A,Sur,195
2023-05-03,C,Centro,148
2024-08-10,D,Centro,211
2024-10-20,C,Oeste,276
2024-01-25,B,Centro,353
2023-06-21,D,Oeste,216
2024-01-17,C,Centro,237
2023-10-03,D,Centro,322
2024-09-30,B,Este,235
2024-04-24,C,Oeste,228
2024-08-04,B,Centro,275
2023-02-12,D,Centro,157
2023-04-05,C,Centro,283
2024-11-04,C,Norte,289
2024-08-19,C,Centro,133
2024-09-16,B,Sur,154
2024-06-19,B,Oeste,217
2023-07-07,A,Este,322
2023-03-06,A,Sur,174
2024-06-26,B,Sur,103
2024-12-04,B,Oeste,204
2023-12-22,D,Centro,360
2023-04-15,D,Norte,351
2024-05-05,C,Sur,138
2023-01-06,C,Este,203
2024-02-03,C,Norte,258
2024-07-16,C,Centro,318
2024-08-26,C,Centro,298
2023-12-07,B,Centro,571
2023-09-17,C,Sur,175
2023-02-24,D,Norte,235
2023-10-11,D,Centro,305
2024-05-05,A,Este,288
2023-07-13,D,Oeste,290
2023-03-02,B,Sur,152
2023-02-15,A,Centro,195
2023-10-29,A,Este,233
2023-09-04,D,Norte,206
2024-05-02,D,Este,108
2024-04-29,A,Sur,156
2024-08-09,D,Sur,171
2023-03-14,A,Este,196
2024-08-11,C,Oeste,195
2024-06-01,D,Norte,208
2023-03-13,B,Norte,236
2023-04-17,A,Centro,429
2023-08-30,A,Este,260
2024-11-21,D,Oeste,417
2023-02-07,B,Este,133
2024-05-12,B,Este,117
2024-01-16,D,Oeste,193
2024-06-03,D,Sur,95
2023-02-21,D,Norte,239
2024-04-22,A,Sur,355
2024-06-09,A,Oeste,120
2024-03-28,C,Sur,257
2023-12-03,B,Norte,229
2024-02-14,D,Sur,155
2023-10-27,C,Norte,258
2024-05-06,C,Norte,251
2023-10-26,D,Centro,358
2023-04-29,B,Oeste,318
2024-06-18,D,Centro,148
2023-10-01,D,Oeste,171
2024-01-01,A,Centro,213
2023-12-20,C,Este,343
2024-06-07,A,Este,162
2024-02-27,C,Centro,209
2024-07-27,A,Centro,326
2023-01-11,D,Norte,107
2023-11-16,D,Centro,581
2024-06-28,D,Centro,221
2023-06-15,B,Centro,185
2024-12-16,A,Oeste,179
2023-09-29,B,Sur,149
2024-04-11,A,Centro,217
2024-01-07,C,Sur,175
2023-04-21,D,Oeste,200
2023-12-31,D,Este,448
2023-12-07,D,Centro,222
2024-01-27,B,Sur,237
2023-10-15,C,Norte,190
2023-09-24,A,Sur,87
2024-11-07,B,Centro,218
2023-09-18,C,Centro,286
2024-04-03,C,Este,235
2024-06-01,C,Norte,90
2024-12-24,D,Centro,261
2023-01-10,A,Norte,212
2024-11-06,D,Norte,216
2024-10-30,A,Oeste,322
2023-04-14,A,Oeste,328
2023-01-16,B,Norte,145
2023-04-15,D,Este,168
2023-01-25,B,Sur,108
2024-11-25,C,Norte,273
2023-07-28,B,Sur,267
2023-06-30,A,Norte,101
2023-05-31,A,Este,314
2024-10-11,B,Norte,243
2024-10-21,A,Oeste,176
2023-10-15,C,Norte,267
2023-06-24,D,Sur,167
2023-02-10,A,Norte,237
2023-08-21,D,Centro,287
2023-09-19,D,Norte,180
2023-03-25,A,Este,351
2024-06-14,C,Oeste,196
2024-11-29,C,Oeste,401
2024-11-17,C,Oeste,218
2023-11-06,A,Este,264
2023-08-26,A,Sur,208
2024-03-29,C,Oeste,298
2023-07-19,A,Sur,129
2023-07-12,A,Oeste,212
2023-02-23,B,Sur,128
2024-02-24,C,Oeste,225
2024-05-12,A,Sur,201
2024-08-05,D,Oeste,157
2024-01-17,C,Oeste,148
2023-02-25,B,Centro,169
2023-08-17,A,Oeste,124
2024-02-03,C,Sur,167
2023-03-20,B,Sur,191
2024-08-24,A,Este,122
2024-05-16,A,Sur,250
2024-05-12,D,Oeste,271
2024-07-13,C,Centro,145
2024-03-18,A,Sur,302
2024-04-03,C,Centro,232
2023-02-11,D,Sur,239
2024-01-24,B,Norte,143
2023-09-21,C,Este,96
2023-07-09,D,Norte,105
2023-01-18,D,Oeste,188
2023-11-21,A,Este,313
2023-07-16,B,Centro,373
2024-07-12,A,Centro,420
2024-01-24,B,Norte,236
2024-11-13,C,Norte,327
2023-06-23,A,Sur,129
2023-11-18,A,Este,254
2024-06-05,A,Centro,243
2024-05-10,B,Oeste,212
2024-04-22,D,Norte,184
2023-10-06,B,Este,233
2023-03-20,C,Norte,135
2024-11-18,C,Este,426
2023-11-16,B,Norte,169
2024-10-04,D,Este,228
2023-02-24,B,Centro,339
2023-04-27,A,Norte,355
2023-07-07,C,Norte,182
2023-09-30,C,Sur,125
2023-09-08,B,Sur,183
2024-03-12,D,Oeste,331
2023-05-10,B,Centro,328
2024-06-21,A,Oeste,150
2023-06-19,A,Este,249
2024-10-01,C,Norte,167
2024-04-07,B,Sur,199
2024-11-12,C,Norte,387
2024-04-19,A,Centro,456
2023-07-03,A,Norte,224
2024-10-07,B,Este,236
2023-01-15,C,Sur,140
2023-03-25,D,Norte,291
2024-06-15,A,Este,178
2023-10-23,B,Norte,137
2024-10-21,D,Este,283
2024-07-29,A,Centro,253
2023-03-08,D,Oeste,124
2024-08-08,B,Este,293
2023-05-21,B,Norte,176
2023-11-13,B,Sur,255
2023-08-28,B,Norte,244
2024-06-04,A,Oeste,259
2024-03-17,D,Sur,186
2024-11-27,A,Este,171
2023-11-18,B,Oeste,442
2023-01-25,C,Oeste,244
2023-03-05,A,Centro,178
2023-07-11,D,Norte,119
2023-06-10,A,Norte,117
2023-05-25,A,Norte,253
2023-01-19,A,Centro,264
2024-03-04,A,Este,248
2023-06-15,C,Sur,134
2024-05-15,D,Este,297
2023-01-18,B,Oeste,220
2023-07-30,D,Sur,117
2023-01-27,B,Este,254
2024-07-02,D,Este,173
2024-07-09,D,Norte,292
2023-06-18,C,Norte,81
2023-09-02,D,Norte,138
2024-11-02,D,Oeste,397
2024-09-29,A,Sur,205
2024-09-08,C,Centro,175
2024-08-13,D,Centro,309
2024-12-20,C,Norte,297
2023-04-22,A,Norte,175
2024-03-31,A,Sur,248
2024-08-08,C,Oeste,128
2023-02-01,B,Este,183
2024-11-19,D,Norte,402
2023-08-25,B,Sur,154
2023-04-06,A,Norte,179
2023-05-31,C,Centro,300
2024-10-06,C,Este,261
2023-04-12,D,Este,312
2024-05-03,D,Sur,90
2023-08-27,A,Norte,300
2023-10-08,D,Norte,185
2023-08-22,B,Centro,143
2023-09-19,B,Sur,150
2024-05-01,D,Sur,106
2023-04-05,C,Este,172
2023-09-18,B,Centro,195
2023-12-11,B,Sur,371
2023-10-14,D,Este,107
2023-08-27,C,Oeste,136
2023-01-25,D,Norte,149
2024-04-25,A,Este,303
2024-03-10,C,Sur,235
2023-11-12,C,Centro,353
2024-07-24,C,Oeste,273
2023-03-24,D,Centro,262
2024-08-23,D,Este,134
2024-08-10,B,Centro,254
2024-04-02,C,Este,296
2024-05-22,B,Norte,198
2024-05-10,A,Sur,100
2024-02-19,B,Oeste,119
2024-09-27,B,Centro,273
2023-03-04,C,Este,139
2024-03-07,A,Centro,413
2023-04-20,A,Norte,213
2023-06-24,B,Norte,188
2023-05-06,A,Centro,411
2024-11-03,C,Oeste,250
2024-09-20,C,Este,215
2023-04-15,A,Norte,174
2024-01-17,C,Sur,224
2023-10-24,C,Oeste,234
2023-12-01,A,Centro,437
2023-10-11,D,Este,255
2024-07-06,B,Oeste,130
2023-09-30,C,Sur,115
2024-04-26,D,Centro,177
2023-10-14,A,Oeste,271
2023-03-06,B,Sur,141
2024-08-20,D,Oeste,154
2024-02-25,B,Norte,207
2023-12-09,A,Oeste,224
2023-04-20,B,Sur,224
2024-01-02,B,Este,115
2023-09-04,B,Norte,86
2023-05-28,A,Oeste,251
2023-05-09,C,Norte,254
2023-10-05,D,Este,174
2023-04-16,C,Centro,306
2024-06-28,A,Sur,201
2024-05-30,D,Oeste,226
2024-06-05,B,Oeste,239
2023-09-23,B,Este,100
2023-12-29,A,Oeste,344
2023-02-24,D,Oeste,217
2023-05-15,B,Centro,235
2024-12-02,A,Este,171
2023-08-25,D,Sur,230
2023-05-26,C,Sur,167
2024-12-24,C,Centro,429
2023-01-23,D,Este,132
2024-10-16,B,Este,121
2024-03-22,C,Centro,394
2024-06-13,B,Sur,205
2023-04-16,D,Sur,308
2024-08-13,D,Oeste,103
2023-06-07,D,Este,202
2023-05-08,D,Centro,210
2023-12-17,C,Centro,231
2024-07-01,A,Oeste,180
2023-01-01,B,Norte,185
2023-03-02,B,Norte,330
2024-06-27,C,Norte,134
2023-11-11,C,Sur,311
2024-12-25,D,Oeste,339
2024-09-27,D,Norte,164
2023-09-16,C,Norte,115
2024-02-07,A,Centro,214
2024-08-04,A,Oeste,114
2024-08-13,B,Sur,258
2024-08-08,A,Sur,247
2023-03-21,D,Este,355
2023-12-16,D,Este,333
2023-03-12,A,Norte,368
2023-12-31,B,Sur,395
2023-11-14,C,Centro,311
2024-06-09,A,Centro,228
2023-02-25,D,Centro,286
2024-09-25,C,Oeste,135
2024-11-11,B,Sur,313
2023-04-10,C,Este,118
2024-01-30,C,Centro,179
2023-05-30,D,Este,188
2024-08-28,B,Este,194
2024-04-23,D,Oeste,151
2024-03-25,A,Norte,390
2024-11-05,D,Centro,313
2023-11-14,C,Sur,316
2024-08-30,A,Este,126
2024-03-11,B,Este,190
2024-10-11,A,Este,110
2023-05-15,C,Este,209
2024-05-17,B,Sur,177
2024-06-23,B,Norte,144
2024-08-14,C,Este,190
2023-10-08,C,Este,98
2024-08-27,B,Oeste,160
2023-08-10,C,Este,188
2024-10-12,A,Sur,194
2023-11-08,A,Centro,274
2024-12-08,D,Centro,423
2023-01-06,D,Sur,133
2023-08-21,A,Norte,275
2023-10-27,C,Centro,323
2023-02-23,A,Centro,235
2023-02-10,B,Oeste,118
2023-09-09,B,Norte,207
2023-07-06,B,Oeste,217
2023-09-11,B,Centro,269
2023-02-01,D,Este,175
2023-12-10,A,Centro,617
2023-12-26,D,Norte,388
2024-09-21,C,Este,225
2023-10-30,C,Norte,190
2024-01-29,D,Oeste,279
2024-07-30,B,Oeste,201
2024-10-05,C,Este,169
2023-01-22,B,Oeste,258
2024-04-11,B,Este,271
2024-08-10,C,Centro,303
2023-05-28,C,Sur,234
2023-04-09,D,Este,343
2024-02-13,B,Este,172
2023-07-21,A,Oeste,273
2023-09-21,B,Norte,230
2023-04-02,C,Este,324
2023-10-09,D,Oeste,275
2024-09-21,A,Centro,244
2024-01-16,A,Centro,320
2024-11-06,C,Este,165
2023-03-01,B,Este,237
2023-07-27,C,Sur,131
2024-06-16,A,Este,187
2023-03-01,A,Oeste,388
2024-01-23,D,Sur,122
2023-12-15,B,Este,157
2023-02-13,C,Este,214
2024-12-30,D,Centro,378
2023-02-10,A,Sur,120
2024-09-08,C,Oeste,96
2024-03-03,B,Norte,129
2024-04-22,A,Sur,213
2024-05-26,A,Oeste,113
2024-09-10,A,Centro,141
2024-04-14,C,Oeste,124
2023-02-15,B,Este,208
2024-06-25,D,Sur,183
2024-01-22,C,Norte,177
2024-02-05,A,Oeste,324
2023-12-19,D,Norte,216
2024-01-27,B,Sur,114
2023-01-06,C,Este,276
2023-01-08,B,Centro,260
2024-09-19,D,Sur,203
2023-11-09,C,Norte,186
2024-07-04,D,Sur,90
2024-06-10,A,Sur,178
2024-03-30,C,Centro,197
2023-03-23,C,Norte,248
2024-10-04,C,Sur,243
2024-03-20,A,Este,141
2024-12-11,D,Sur,234
2023-02-03,A,Oeste,150
2023-11-30,A,Centro,570
2024-07-18,C,Este,202
2024-01-01,C,Centro,328
2024-01-23,C,Centro,248
2024-11-20,A,Oeste,272
2024-10-07,B,Oeste,133
2024-06-05,A,Norte,121
2023-12-10,C,Centro,300
2023-06-23,D,Sur,144
2024-09-08,C,Norte,197
2024-09-03,C,Oeste,224
2023-11-07,A,Oeste,353
2024-10-09,C,Oeste,280
2023-04-07,C,Este,303
2023-01-11,D,Sur,228
2023-12-11,D,Sur,398
2023-06-21,C,Centro,294
2024-11-24,C,Centro,383
2024-04-07,B,Centro,193
2023-10-08,D,Norte,180
2024-11-25,A,Oeste,240
2023-08-13,A,Este,124
2024-02-06,D,Oeste,151
2023-05-03,C,Norte,281
2024-11-11,A,Sur,389
2023-01-22,B,Norte,221
2023-11-21,B,Centro,306
2024-03-12,A,Oeste,236
2023-05-08,D,Norte,240
2024-08-18,B,Sur,154
2023-01-18,A,Sur,130
2024-12-25,C,Este,361
2023-11-08,B,Sur,298
2024-06-24,D,Oeste,150
2023-02-11,D,Norte,275
2024-10-12,C,Sur,244
2024-05-08,A,Sur,236
2024-07-01,D,Este,233
2024-05-19,A,Sur,263
2023-02-08,D,Este,169
2023-02-08,B,Sur,91
2024-09-24,B,Oeste,187
2023-09-17,C,Este,118
2023-03-22,A,Oeste,363
2023-02-27,C,Oeste,254
2024-09-27,A,Oeste,162
2024-02-18,D,Centro,319
2024-07-25,B,Sur,191
2024-08-21,A,Este,317
2024-10-23,A,Norte,280
2023-02-05,A,Este,273
2023-09-22,A,Centro,181
2024-08-20,C,Oeste,207
2024-07-29,B,Oeste,254
2024-06-13,C,Oeste,126
2023-08-11,D,Norte,107
2024-05-23,D,Centro,244
2023-05-28,B,Norte,226
2023-12-12,C,Norte,229
2024-01-04,A,Norte,298
2023-09-05,B,Oeste,216
2023-10-06,B,Este,198
2024-05-29,A,Sur,205
2023-11-14,D,Norte,223
2024-10-22,D,Norte,112
2024-03-06,B,Norte,210
2024-03-23,C,Este,304
2024-12-26,A,Este,369
2024-12-02,D,Oeste,226
2024-06-13,D,Sur,102
2023-12-14,D,Oeste,337
2024-07-05,C,Centro,182
2024-03-13,C,Oeste,223
2024-03-06,A,Centro,178
2024-07-18,A,Sur,171
2023-05-26,C,Oeste,174
2024-09-27,A,Norte,112
2023-02-23,D,Centro,213
2023-06-19,C,Sur,189
2024-12-07,B,Norte,375
2024-01-14,C,Norte,126
2024-07-02,A,Este,234
2024-10-30,B,Sur,128
2023-10-13,C,Centro,327
2024-05-29,A,Sur,119
2024-02-10,A,Norte,167
2024-10-11,A,Este,288
2024-07-31,C,Norte,210
2024-10-09,B,Sur,187
2024-01-17,D,Sur,96
2024-06-05,C,Este,79
2023-09-09,D,Norte,97
2023-10-03,B,Sur,234
2023-09-05,D,Este,116
2024-08-22,A,Norte,206
2023-09-15,A,Norte,128
2024-06-09,D,Oeste,173
2023-01-02,C,Este,150
2023-05-11,C,Norte,173
2023-09-13,D,Este,177
2024-12-04,B,Centro,432
2023-01-14,D,Sur,143
2023-08-03,B,Sur,257
2024-02-03,D,Este,270
2024-05-03,A,Oeste,315
2024-07-18,A,Este,232
2023-10-05,B,Norte,194
2023-11-06,D,Centro,575
2023-10-22,C,Norte,219
2024-05-13,C,Centro,161
2023-05-09,A,Centro,225
2024-08-12,D,Sur,108
2024-06-07,B,Centro,107
